ID	Symbol	adj.P.Val	logFC	P.Value
ILMN_1792571	ARHGEF15	0.0733040515033318	-0.195225114035086	0.0263427467651793
ILMN_1798870	RBPJL	0.0733449531800341	0.130012592543862	0.0263764482830107
ILMN_2051113	MYH1	0.0733449531800341	-0.481591646491224	0.0263824120997182
ILMN_1795507	ABCA6	0.0734616446983247	-0.139207067982452	0.0264409989828644
ILMN_2160727	CYTH3	0.0738013876101173	-0.323648391447367	0.0266093984261961
ILMN_2371911	MUC1	0.073922026408023	0.311947488815795	0.0266709726077102
ILMN_1685954	HMBS	0.073922026408023	-0.263110998903505	0.0266721864032624
ILMN_2097421	MRPL51	0.0739726930775762	-0.347180916666659	0.0267064159982562
ILMN_2190414	ZNF83	0.0740720150500046	-0.289516861842095	0.0267548814274977
ILMN_1683305	COMMD2	0.0744295616147589	-0.415198384868416	0.0269299089317
ILMN_3308642	MIR597	0.074617775390043	0.428477924342106	0.0270295050644132
ILMN_2087303	XKR8	0.0746518345304966	-0.22410393749999	0.027045630081631
ILMN_1743715	FLG2	0.0747167337142966	0.230916112500005	0.0270767725473126
ILMN_1712390	CUTA	0.0748359940653882	-0.351605054824553	0.0271429184997349
ILMN_1794063	ANKRD27	0.0751970620267115	-0.354165932017533	0.0273045940919404
ILMN_1753523	SDC3	0.0752931102969415	-0.401248575657888	0.02735484788097
ILMN_2261099	SORBS3	0.0755127331846578	-0.281152747807013	0.0274500622146223
ILMN_1763941	LRRC49	0.0757931560740138	0.338722646929831	0.0275855405502044
ILMN_1787689	A2BP1	0.0762271900792282	-0.128241763815785	0.0278057857810195
ILMN_1671225	GPR61	0.076320110587378	0.310753414254387	0.027844876783726
ILMN_1710768	ZNF673	0.0763571396553206	-0.335197592105263	0.0278697685024401
ILMN_1764609	PWWP2B	0.076805322339934	-0.25724217982456	0.0280868431831755
ILMN_1676721	NF2	0.0768462402124737	-0.394035637061396	0.0281186813028414
ILMN_2067334	FLJ42953	0.0771633743432378	0.877709728070183	0.0282733622027644
ILMN_1807611	PPIG	0.0781101625512629	0.109854339912282	0.0287186528820571
ILMN_2313889	ZNF682	0.0782389898500976	0.422452687500005	0.0287740084535676
ILMN_2064606	TBC1D2B	0.0782680401189028	0.196129987938603	0.0287980136040174
ILMN_2384536	PECI	0.0783610435988092	-0.294373594298238	0.0288375682454548
ILMN_2347807	EXOC1	0.0785018549519254	-0.166784539473676	0.0289107658618947
ILMN_1712513	DDX11	0.0785522338913126	0.345658753289477	0.0289319934201587
ILMN_1797102	ST6GAL2	0.0785778875363847	-0.24180520614035	0.0289568881260003
ILMN_3239168	LOC645332	0.0786462529634788	-0.19972411578947	0.0289933934572787
ILMN_1762294	ADAMTSL4	0.0786603792832271	-0.27133722807017	0.0290039564419756
ILMN_3247543	ELP2P	0.0787378751266818	-0.232562073464909	0.0290534072522484
ILMN_1812163	GYPE	0.0787782917857781	-0.120732182017536	0.029084976434236
ILMN_2391900	SLC26A6	0.0788957026977823	-0.171586029605262	0.0291417527308315
ILMN_1731745	NINJ2	0.0790666353018302	-0.305637137061394	0.0292318046775769
ILMN_2124951	RBMX	0.0792620936342592	0.132140070175451	0.0293350182656367
ILMN_1680856	MAMLD1	0.0793227015854595	-0.381500394736845	0.0293723779775549
ILMN_2095789	ZNF678	0.0794154449075438	-0.230144392543858	0.0294175331546411
ILMN_1666777	SHOX2	0.0794375205283049	-0.106660083333333	0.0294311186789009
ILMN_2127098	HSP90AB4P	0.079781905721852	0.368387625000008	0.0295851092196681
ILMN_2255579	RAB37	0.0798950397428161	-0.368013468201749	0.0296631786252815
ILMN_1683909	TRPC7	0.0799390578338011	0.202275754824567	0.0296822426677708
ILMN_2357260	CPSF4	0.0801677294472253	-0.293876822368418	0.0297753377131319
ILMN_2273053	IL15	0.080355039420141	-0.235723617324558	0.0298640542053001
ILMN_2171183	C21orf45	0.0808790591742537	-0.266848447368417	0.0301166228106056
ILMN_1809385	MPPED1	0.081031058471266	-0.405587108552625	0.0301925304158518
ILMN_1664362	SGIP1	0.0812475556742034	-0.304527914473683	0.030303620775513
ILMN_1783753	TXNDC12	0.0813199734533002	-0.409650074561398	0.0303638488889012
ILMN_1724863	TICAM1	0.0813849157528892	0.246356823464916	0.0303908678833507
ILMN_1690537	GTSF1L	0.0814653102766325	0.176014387938599	0.030437527507789
ILMN_2218648	RAG1AP1	0.0816554921332707	-0.364142191885966	0.0305530574779219
ILMN_2370857	ZAN	0.0817849456981218	0.653806755482464	0.030626550962489
ILMN_1656316	ZMYM3	0.0817868113326804	-0.165109871271924	0.0306340272083156
ILMN_1708303	CYP4F22	0.0818595861148844	-0.515138642543855	0.0306879402894517
ILMN_1758443	ANGPT4	0.0820052435114704	0.648912521929825	0.0307592939460426
ILMN_2377957	KCNG3	0.0820189624790305	0.328296000000005	0.030769006502475
ILMN_1755027	NLRP8	0.0827267120526388	0.665883622807021	0.0312017184922704
ILMN_1742203	DYDC1	0.0832014560115695	0.712023456140358	0.0314288919004795
ILMN_2398664	RNF34	0.0832200195470924	-0.285687267543853	0.031444402661018
ILMN_2335123	DUB3	0.083359091095897	0.95099470942983	0.0315302943482946
ILMN_2133187	POL3S	0.0834180434051824	0.366985570175439	0.03156082393149
ILMN_2057836	RNU2-1	0.0834494264767601	0.350883814692995	0.0315850554173365
ILMN_1772073	OR2F2	0.0835002792109728	0.564416123026319	0.0316128299480696
ILMN_1797744	TPPP3	0.0835214788734084	0.187645576754389	0.0316236991356817
ILMN_1733781	FSD1	0.0835822025379689	0.280537686403514	0.0316552316712449
ILMN_1707380	PRELP	0.0836393085100606	0.299060162280711	0.0316853955274012
ILMN_2181125	NAPB	0.0837094425243056	-0.404033157894734	0.0317333865894482
ILMN_1776656	BBS7	0.0837094425243056	-0.192873063596487	0.031737410540793
ILMN_1683179	RRAD	0.0837094425243056	-0.183362453508767	0.0317376100635094
ILMN_1657750	CNNM1	0.0839692916124453	0.40527068421053	0.0318475626219786
ILMN_1684450	UBASH3A	0.0844357397691756	0.241059976096492	0.0320740095901252
ILMN_1697220	NT5E	0.085089250085908	-0.219488294956134	0.0324200556970272
ILMN_2245241	USH2A	0.0858665593505265	-0.423335277412274	0.0328103171658393
ILMN_1786039	RNF34	0.0861163116286563	-0.246718309210523	0.0329638126515383
ILMN_1765493	SHKBP1	0.0861865385189897	-0.166804567982449	0.0329994885293524
ILMN_1717393	PTCHD1	0.0863259127023788	0.672856979824562	0.0330822454710617
ILMN_2355168	MGST1	0.0863853461577814	-0.0821682883771846	0.0331109030104033
ILMN_1655272	SLC23A2	0.0866233810983067	0.439258974780705	0.0332552808977572
ILMN_2267365	C11orf17	0.0866866840999442	-0.300193458333327	0.0332972237935722
ILMN_1774705	TCEB3B	0.0867222165683125	0.672602098684214	0.0333167762599985
ILMN_1797236	TGM2	0.0867395408570023	0.435858972587722	0.0333381950443004
ILMN_1651268	LOH12CR1	0.0868828484598849	-0.281944324561401	0.0334244468729478
ILMN_1670385	TUBAL3	0.0869664873819695	0.415669117324564	0.0334668665913185
ILMN_1806721	MS4A2	0.0872029234379832	-0.201859607456139	0.0335905055527868
ILMN_1688627	AGBL2	0.0872271112834537	-0.488291182017541	0.0336027919254807
ILMN_1727606	C12orf59	0.0876695365436225	0.501430948464916	0.0338342121939692
ILMN_2389151	UGP2	0.0877175545492898	-0.148804317982446	0.0338783188860756
ILMN_1806122	CHD8	0.0877715755186337	0.13496678179825	0.0339141217180792
ILMN_2156115	IFT80	0.0879425673835807	-0.366820946271924	0.0340191080010556
ILMN_2120340	RUVBL2	0.0880724084842916	-0.329832480263152	0.0340753308653865
ILMN_3236821	HSPBL2	0.0881827759380049	0.271944472368427	0.0341450480408076
ILMN_3239298	OTUD7B	0.0882538587054561	-0.21506123464912	0.0341815843806611
ILMN_1800958	ALS2CR4	0.088359023895403	-0.233566820175435	0.0342608644013231
ILMN_1739751	SLC26A11	0.0883631950333696	-0.317997723684208	0.0342660420676089
ILMN_1791211	DOK2	0.0886499418799426	-0.290390322368417	0.0344315565527503
ILMN_2408968	UEVLD	0.0888867022193739	-0.436589561403506	0.0345567970196912
ILMN_2301955	THAP1	0.0890545665113247	-0.381638221491228	0.0346463097204592
ILMN_1759419	ILVBL	0.0891982986646184	-0.331570449561399	0.0347083007807214
ILMN_1685371	SUMF2	0.0893285835174772	-0.265846152412268	0.0347863633264098
ILMN_1663541	B4GALT7	0.0893804071132521	-0.188322732456136	0.0348247996670281
ILMN_1697670	SRRM1	0.0894755019200766	0.109151578947378	0.0348831713071667
ILMN_1651872	UBIAD1	0.0895418801765972	0.236852957236847	0.0349273378814592
ILMN_1661010	ZMAT1	0.0895500967844146	0.334840714912287	0.0349457844414518
ILMN_1768994	BAGE	0.0899473602251355	0.34716565679825	0.0351406152195214
ILMN_1785114	MAGEB3	0.0901373029918891	0.178849077412282	0.0352301634936471
ILMN_1702861	SGCD	0.0903086813734879	-0.194646575219297	0.0353094432466175
ILMN_1657627	CBFA2T3	0.0903724353981944	-0.477708743421045	0.0353405227849834
ILMN_1690202	PTGER3	0.0904672838061713	0.421984674561408	0.0353899317663655
ILMN_1801516	GPC1	0.0906366887896156	-0.386227591008767	0.0354963101924815
ILMN_1705663	DMXL2	0.0907374707379851	-0.319594458333322	0.0355481346197185
ILMN_1672443	QDPR	0.0908276352893406	-0.482211974780698	0.0355896418904449
ILMN_1710070	PCSK6	0.0908510680406523	-0.440828780701745	0.0356142866717552
ILMN_1704206	NPSR1	0.091233010639236	0.410078662061409	0.0358295865375845
ILMN_1763561	OSBPL6	0.0915928695006332	-0.314237463815784	0.0360235563267289
ILMN_1767441	FBXL14	0.0917240842233547	-0.220705831578941	0.0360907747400264
ILMN_3165381	ERCC-00054	0.0917420335516158	-0.0940112043859607	0.0361156823335686
ILMN_2166524	CCNYL1	0.0917420335516158	0.14663106798246	0.0361178365402644
ILMN_1769538	C9orf139	0.0919269447620284	0.228313405263163	0.0362331787929171
ILMN_1690911	C16orf87	0.092588413001911	0.155057146929829	0.0366185348478014
ILMN_1665246	UMODL1	0.0926141277911673	0.125752049122812	0.0366374608612411
ILMN_1685493	TMCC3	0.0927909101041723	0.298596883771934	0.0367474367073541
ILMN_1684570	IL29	0.0930183027484849	-0.101354337719292	0.0369008169735113
ILMN_1709085	GSG2	0.0930815113569141	0.490299383333335	0.0369428215562693
ILMN_1775743	BTG1	0.0932100070613225	0.098285044956139	0.0370164270731784
ILMN_1737635	RAD1	0.0938224107604301	-0.351685621710523	0.0373308560261374
ILMN_3251383	CCDC74B	0.0944140239977774	0.421855472587723	0.0376601944788765
ILMN_1700985	PRDM5	0.0944722310174255	0.36268120942983	0.0376882436943638
ILMN_3239223	UBE2DNL	0.0944824884176504	0.443459267763158	0.0377003686295979
ILMN_1765641	SEMA3A	0.094573686787319	0.548552233552639	0.0377482699103174
ILMN_2162860	SLFN11	0.094573686787319	-0.266034153508768	0.037749635812646
ILMN_1682501	CNOT1	0.0947257500502416	-0.331863751096488	0.0378329041542528
ILMN_2281320	LAT	0.0948907114768683	0.131475048464916	0.0379310897938137
ILMN_1712660	PDZD7	0.0952247983351276	0.251846515570179	0.0381197409000613
ILMN_1763264	MRPL2	0.0952677512685021	0.363502198464914	0.0381499072717656
ILMN_2126408	UNKL	0.0954049778999026	0.397163623903513	0.0382216215171594
ILMN_2237601	KCNMB2	0.0956092835274766	-0.210894270833331	0.0383362818250393
ILMN_3237623	RNY1	0.0957032160009252	0.165089638157895	0.0383894440329136
ILMN_2233783	CD38	0.0959930646658544	0.397315680921055	0.0385388698772801
ILMN_1747800	LCNL1	0.0959952330533386	0.165352584868417	0.0385466225986336
ILMN_1748157	EIF2B4	0.0961155961924528	0.152149093201757	0.038624808189285
ILMN_2296422	SMC2	0.0964905454033466	-0.408246195175431	0.0388300788970407
ILMN_1737364	RAB37	0.0964912362961425	0.292687461403512	0.0388336415130644
ILMN_1715885	PTPN22	0.096671490185336	-0.252029903508769	0.03891764671407
ILMN_1729495	TRIM41	0.0969778862037834	-0.173618573464907	0.0390691113191196
ILMN_1655906	FBXW7	0.0969813188748148	-0.182585223684207	0.0390737954931514
ILMN_1813490	FSD1	0.0970502246066515	0.199194133771934	0.0391147720782501
ILMN_1659000	XPNPEP3	0.0970562308700332	-0.265086035087718	0.0391204966379162
ILMN_2264205	ZBTB8A	0.0972250072694273	-0.213465898684207	0.0392083827865645
ILMN_2080342	LGALS9C	0.0973775367890107	-0.135780310745611	0.0392864678497925
ILMN_1668914	C14orf48	0.0976427130198396	0.175860346491234	0.0394167183069162
ILMN_2273902	ZAN	0.0976991822836256	0.123605983333334	0.0394494911069329
ILMN_1806333	ZNF793	0.0977809186207318	0.441603277412286	0.0394958089782348
ILMN_3235113	TOMM6	0.0978000930452253	-0.402958854166663	0.0395119608680707
ILMN_1679348	SPANXN5	0.0979283127168895	0.104524612280705	0.0395820126357472
ILMN_1808956	C15orf27	0.0981752606234695	0.472123898026318	0.0397419817998536
ILMN_1734010	C10orf118	0.098506033720899	-0.19523413486842	0.0399395910967637
ILMN_1673605	PRSSL1	0.0988066093043816	0.241212321271934	0.0401018212457413
ILMN_1695290	FERMT2	0.0988931826620169	0.124433771929832	0.0401605224889492
ILMN_1700276	C14orf100	0.098927484098377	-0.398385199342099	0.040187922362053
ILMN_1813836	DARS	0.0989967059753936	0.103603985745625	0.0402362620194778
ILMN_1675391	SLC24A4	0.0990648355707926	0.308444958333334	0.0402841857823702
ILMN_3309114	KRTAP20-3	0.0991111069601752	0.507394106359651	0.040313123091777
ILMN_1738003	POU3F4	0.0993934722701741	0.181093976535095	0.0404714353488386
ILMN_1773060	CCDC63	0.0994202079095759	0.126672012500003	0.0404896132154463
ILMN_3309138	SNAR-I	0.099487442302484	0.27645228662281	0.0405239649837299
ILMN_1665730	ABCB10	0.099487442302484	-0.140095210526308	0.0405321054642589
ILMN_1680388	FLJ45337	0.0995013233603215	0.548159868421058	0.0405463574206491
ILMN_2373236	OPALIN	0.0996767597300594	0.15753356535088	0.0406517771837098
ILMN_1752995	FAM83A	0.0997833110398703	0.697231513377194	0.0407224058296288
ILMN_1689635	FSCN3	0.100459818495199	0.563670649122813	0.0410703073876618
ILMN_1808657	FMO3	0.100676854757245	-0.096153091008766	0.0411795992362412
ILMN_1671215	FBXL19	0.101502040329696	-0.124614721491222	0.0417140665452707
ILMN_1671209	SYTL2	0.101832687517393	-0.17330956820175	0.0419173813455085
ILMN_2387731	NDUFV3	0.102144638544703	-0.289687086622802	0.0420894185786034
ILMN_1700031	PRAME	0.102465945133045	0.174334982236848	0.0423055263818192
ILMN_1803429	CD44	0.103071626763015	0.157103631578948	0.0426384048320069
ILMN_3236270	ACAP2	0.103740631118413	-0.204410896929822	0.0430472237918596
ILMN_1794364	CTSW	0.103960244291213	-0.184538471271926	0.0431592434432824
ILMN_1813669	ANKS1A	0.103960244291213	0.0959854287280759	0.0431629117519156
ILMN_1679719	LOC729399	0.10400141410523	0.603976687500005	0.0431979186068018
ILMN_1750101	S100A11	0.104343871833257	0.17804649890352	0.0433969917302219
ILMN_1773964	H1FX	0.104478730060036	-0.229640119517535	0.0434859110538675
ILMN_1806778	UBE2E1	0.104573593895921	-0.0812803070175363	0.0435423698994079
ILMN_1712545	S100A3	0.105062149206801	0.257325589912284	0.0438375729007965
ILMN_1754235	SLC35C2	0.105198733580767	0.198959116228076	0.0439046215465693
ILMN_1749838	MZF1	0.105555888302828	0.233067799342107	0.0440879174005414
ILMN_1665035	KRT14	0.105624195193878	0.170808421710531	0.0441308292817396
ILMN_1666222	PHACTR3	0.10566320816386	0.24182984429825	0.0442010812923606
ILMN_1701783	DCT	0.106074878833425	0.486101430921055	0.0444057888788325
ILMN_1665311	STH	0.106136801449327	0.528417250657901	0.0444425501115897
ILMN_1780699	THAP11	0.106147501082097	-0.147094469298237	0.0444614835012155
ILMN_3166551	ERCC-00147	0.106836703872975	-0.109023872587716	0.0448192646808915
ILMN_1668236	KCNB2	0.107071132166273	0.325200426096496	0.0449394784903207
ILMN_2324998	NGDN	0.107129267467116	0.202859020833342	0.0449834241041829
ILMN_2273683	EBAG9	0.107286252902707	-0.236672455043859	0.0450798710164168
ILMN_1769769	CDKL4	0.107318815450517	0.260249714035087	0.0451142291224186
ILMN_1690566	RASSF4	0.107593401383629	-0.249510197368419	0.0452905334618904
ILMN_1775448	PFN2	0.108361773163272	-0.235030855263158	0.0456951235982779
ILMN_3241036	SNORA14A	0.108740855078213	0.463293827850883	0.0458910560742929
ILMN_1810011	PTPDC1	0.108747923728268	0.242149559868423	0.0459149805225824
ILMN_1804662	NRG4	0.10896670153856	-0.524281115131572	0.0460503659189577
ILMN_2401057	CANX	0.109269140311482	-0.152729778508766	0.0461967771613375
ILMN_1703075	PYY	0.109556819005274	0.400681967982457	0.0463482365999777
ILMN_1766346	ZNF512B	0.109877818630743	-0.272140828289469	0.0465363998843894
ILMN_1769116	LCN12	0.110156118277534	-0.290918802631573	0.046684265668901
ILMN_3165215	ERCC-00042	0.110360386627651	-0.0828930896929787	0.046795013358215
ILMN_1730085	LCORL	0.110423390860223	-0.179405192982458	0.0468313655828546
ILMN_2259966	TGM5	0.110638159736291	0.17965808399123	0.0469488136730299
ILMN_3242152	LAMB2L	0.110871169007044	0.279905839912285	0.047088169171916
ILMN_2065745	RAMP3	0.111373245125071	-0.35744153837719	0.0473858525655536
ILMN_1686326	PGBD2	0.111411017897171	-0.16395818201754	0.0474284709065601
ILMN_1691550	SNORD26	0.111523907786282	0.496677003289475	0.0474993067441181
ILMN_2126957	NOMO1	0.111697523796738	-0.211397199561397	0.0476074716771269
ILMN_1758663	OR5AR1	0.111824309229728	0.522872175000002	0.047680542513244
ILMN_1651429	SELM	0.112558200482927	0.53882684978071	0.0481307237603555
ILMN_1753254	SLC12A7	0.113143627365573	-0.159390943421053	0.0484703186300759
ILMN_3308758	MIR1207	0.113215575790122	0.379962966008774	0.0485165566130593
ILMN_2104821	PRAMEF7	0.113242429583889	0.547159291228073	0.0485319191360985
ILMN_3310885	MIR376C	0.113308595966909	-0.115768150438594	0.0485738032737841
ILMN_1662302	IL28A	0.113355077006876	0.589290593201762	0.0486072064899623
ILMN_1706077	DEFB125	0.113677129964935	0.432356500000001	0.0487917395148541
ILMN_1788061	Septin 12	0.113695800401634	-0.163982416666662	0.0488036233469926
ILMN_1793729	C15orf39	0.113953983502822	-0.253592859649119	0.0489609960095523
ILMN_2403911	ARFIP1	0.114188280062024	-0.218075170175435	0.0491355158206776
ILMN_1685580	CBLB	0.114193580290657	0.170565732456142	0.0491462712785207
ILMN_1694755	FSD1	0.114711736417737	0.127923033771932	0.0494154278641951
ILMN_2102752	LOC285453	0.114992768845657	0.148799039473687	0.0495873777355339
ILMN_1662747	EVI2A	0.115000407641117	0.527040983552638	0.0495985010318599
ILMN_1730448	DEFB108B	0.115158134634103	-0.144308018421048	0.0496973294574643
ILMN_3307911	AKR1CL1	0.115158134634103	-0.333177269736838	0.0497043566266769
ILMN_1771149	MRPL19	0.11522423947324	-0.386678396929822	0.049753871318312
ILMN_1807101	F11	0.115336232790213	-0.140625571271929	0.0498257865112365
ILMN_1701340	LHX3	0.115464783330979	0.267628905701757	0.0499284863210481
ILMN_1788728	LGI1	0.115723486944804	-0.202748961622804	0.0500718671939071
ILMN_2284706	PHF11	0.115808827393981	-0.318485130482454	0.0501363878815622
ILMN_3289895	LOC151300	0.11647131249519	0.128943873464916	0.0504985229006107
ILMN_1774884	C8orf49	0.116945436821617	0.344668944078954	0.0507757445164492
ILMN_1733846	XKR9	0.117266615961541	0.146686727192984	0.0509877896589741
ILMN_1707124	TFPI	0.117358533777326	0.0920642236842131	0.0510589719919668
ILMN_1681263	SPINK4	0.117430745107088	0.356748026096493	0.0510983835893353
ILMN_1692267	B4GALT3	0.117670786508352	0.335476276315793	0.0512709285259526
ILMN_1687315	RXRA	0.117743381583258	-0.147201631578938	0.0513386314021158
ILMN_1681467	RAB11FIP4	0.117831662340778	-0.214534407236837	0.0514046194350093
ILMN_1759184	C19orf48	0.117933292580063	0.209883309210538	0.051461581427097
ILMN_1719664	PTPN21	0.117936793031431	-0.280738196271928	0.0514671234865011
